profit_fact_id,date_id,shipping_mode_id,order_region_id,category_name_id,profit_value
3803,,1,10,7,
3804,,1,11,7,
3805,,1,10,7,
3806,,1,10,7,
3807,,1,10,7,
3808,,1,11,7,
3809,,1,11,7,
3810,,1,10,7,
3811,,1,9,7,
3812,,1,11,7,
3813,,1,9,7,
3814,,1,9,7,
3815,,1,11,7,
3816,,1,11,7,
3817,,1,11,7,
3818,,1,11,7,
3819,,1,11,7,
3820,,1,10,2,
3821,,1,10,7,
3822,,1,11,7,
3823,,1,11,7,
3824,,1,11,7,
3825,,1,9,7,
3826,,1,11,7,
3827,,1,11,7,
3828,,1,11,7,
3829,,1,11,7,
3830,,1,11,7,
3831,,1,10,7,
3832,,1,11,7,
3833,,1,10,7,
3834,,1,11,4,3.0
3835,,1,11,4,
3836,,1,10,3,
3837,,1,10,4,-0.579999983
3838,,1,10,26,
3839,,1,9,24,
3840,,1,11,8,
3841,,1,11,24,
3842,,1,9,24,
3843,,1,9,24,49.0
3844,,1,10,24,49.0
3845,,1,11,8,
3846,,1,10,8,
3847,,1,9,24,
3848,,1,11,8,
3849,,1,10,8,
3850,,1,9,8,
3851,,1,9,8,
3852,,1,9,24,
3853,,1,10,8,
3854,,1,11,8,27.0
3855,,1,11,8,
3856,,1,9,8,
3857,,1,9,8,
3858,,1,11,8,
3859,,1,11,8,
3860,,1,11,8,
3861,,1,9,8,
3862,,1,9,24,
3863,,1,11,8,
3864,,1,11,8,
3865,,1,10,8,
3866,,1,2,10,-3366.0
3867,,1,2,10,
3868,,1,3,38,
3869,,1,1,32,
3870,,1,2,6,
3871,,1,2,6,
3872,,1,1,6,
3873,,1,1,6,
3874,,1,4,6,
3875,,1,4,16,
3876,,1,2,7,
3877,,1,1,7,
3878,,1,4,7,
3879,,1,3,7,
3880,,1,2,7,
3881,,1,2,7,
3882,,1,4,7,
3883,,1,3,15,
3884,,1,3,7,
3885,,1,4,7,
3886,,1,1,7,
3887,,1,4,22,
3888,,1,1,7,
3889,,1,5,7,
3890,,1,1,16,
3891,,1,4,7,
3892,,1,2,2,
3893,,1,2,7,
3894,,1,4,15,
3895,,1,2,7,
3896,,1,4,7,
3897,,1,2,7,
3898,,1,4,17,
3899,,1,4,22,
3900,,1,4,23,
3901,,1,3,7,
3902,,1,1,7,
3903,,1,4,17,
3904,,1,2,4,
3905,,1,2,3,
3906,,1,4,4,
3907,,1,2,4,
3908,,1,5,3,
3909,,1,4,4,
3910,,1,4,30,
3911,,1,3,30,
3912,,1,1,30,
3913,,1,4,24,
3914,,1,5,8,
3915,,1,1,24,44.75
3916,,1,1,24,
3917,,1,5,8,
3918,,1,1,24,
3919,,1,4,8,
3920,,1,3,8,
3921,,1,4,8,
3922,,1,4,24,
3923,,1,2,8,
3924,,1,2,8,
3925,,1,1,8,33.0
3926,,1,3,24,
3927,,1,2,8,-65.25
3928,,1,1,8,
3929,,1,1,8,122.0
3930,,1,18,6,
3931,,1,6,12,
3932,,1,7,6,
3933,,1,7,6,
3934,,1,17,2,
3935,,1,17,7,
3936,,1,7,7,
3937,,1,17,7,
3938,,1,17,7,
3939,,1,17,2,
3940,,1,23,2,
3941,,1,23,7,
3942,,1,7,7,26.75
3943,,1,17,7,
3944,,1,7,2,
3945,,1,7,7,
3946,,1,17,7,
3947,,1,7,7,
3948,,1,6,7,
3949,,1,17,7,
3950,,1,17,7,
3951,,1,6,7,
3952,,1,17,7,
3953,,1,23,2,
3954,,1,23,7,
3955,,1,6,7,
3956,,1,17,2,
3957,,1,17,7,
3958,,1,17,7,
3959,,1,7,7,
3960,,1,7,7,
3961,,1,7,7,
3962,,1,6,7,
3963,,1,17,7,
3964,,1,6,7,
3965,,1,7,2,14.25
3966,,1,7,2,
3967,,1,7,7,
3968,,1,6,7,
3969,,1,6,7,
3970,,1,6,7,
3971,,1,17,7,
3972,,1,17,7,
3973,,1,7,7,
3974,,1,7,7,
3975,,1,6,7,
3976,,1,6,7,
3977,,1,6,7,
3978,,1,17,7,
3979,,1,6,2,
3980,,1,17,7,
3981,,1,23,7,
3982,,1,6,7,
3983,,1,17,7,
3984,,1,17,7,
3985,,1,23,7,
3986,,1,7,7,
3987,,1,17,2,
3988,,1,17,7,
3989,,1,17,7,
3990,,1,23,7,0.0
3991,,1,6,2,
3992,,1,6,7,
3993,,1,6,7,
3994,,1,17,2,
3995,,1,7,7,
3996,,1,6,7,
3997,,1,7,2,
3998,,1,7,7,
3999,,1,7,7,19.05
4000,,1,6,7,
4001,,1,6,3,
4002,,1,6,3,
4003,,1,17,4,
4004,,1,17,3,
4005,,1,6,3,
4006,,1,6,4,
4007,,1,7,4,0.469999999
4008,,1,6,4,
4009,,1,6,3,
4010,,1,23,4,
4011,,1,6,3,
4012,,1,23,3,
4013,,1,23,4,
4014,,1,6,3,
4015,,1,17,4,
4016,,1,17,14,
4017,,1,23,19,
4018,,1,7,12,
4019,,1,7,19,
4020,,1,17,14,
4021,,1,7,8,
4022,,1,7,8,
4023,,1,6,8,
4024,,1,7,8,
4025,,1,7,8,
4026,,1,23,8,
4027,,1,23,8,
4028,,1,17,8,
4029,,1,6,8,
4030,,1,6,8,
4031,,1,7,8,
4032,,1,6,8,
4033,,1,23,8,
4034,,1,6,8,
4035,,1,17,8,
4036,,1,23,8,
4037,,1,23,8,
4038,,1,7,8,
4039,,1,7,8,
4040,,1,6,8,
4041,,1,17,8,
4042,,1,7,8,
4043,,1,6,8,
4044,,1,17,8,15.25
4045,,1,7,8,
4046,,1,17,8,24.0
4047,,1,23,6,
4048,,1,7,7,
4049,,1,7,7,
4050,,1,23,2,
4051,,1,17,7,
4052,,1,6,7,
4053,,1,17,7,
4054,,1,23,7,
4055,,1,17,7,
4056,,1,23,4,
4057,,1,7,3,
4058,,1,7,4,
4059,,1,17,4,
4060,,1,7,4,
4061,,1,7,14,
4062,,1,17,8,
4063,,1,17,8,
4064,,1,23,8,
4065,,1,7,8,
4066,,1,17,8,
4067,,1,7,8,
4068,,1,17,8,
4069,,1,17,8,18.0
4070,,1,23,8,
4071,,1,14,6,
4072,,1,13,6,
4073,,1,12,5,
4074,,1,14,6,
4075,,1,19,2,
4076,,1,19,2,
4077,,1,20,2,
4078,,1,13,2,
4079,,1,19,4,-80.0
4080,,1,19,3,
4081,,1,19,3,
4082,,1,19,4,
4083,,1,19,4,
4084,,1,12,3,
4085,,1,19,3,
4086,,1,20,4,
4087,,1,14,3,
4088,,1,20,4,21.0
4089,,1,19,12,
4090,,1,14,19,
4091,,1,13,6,
4092,,1,19,6,
4093,,1,8,35,
4094,,1,15,27,
4095,,1,22,12,
4096,,1,16,6,
4097,,1,22,5,
4098,,1,16,6,
4099,,1,15,6,
4100,,1,22,6,
4101,,1,15,6,
4102,,1,8,6,
4103,,1,8,6,
4104,,1,8,6,
4105,,1,15,6,
4106,,1,8,6,
4107,,1,15,6,
4108,,1,8,6,-29.75
4109,,1,8,6,
4110,,1,8,2,
4111,,1,8,2,
4112,,1,8,2,
4113,,1,22,2,31.75
4114,,1,8,2,
4115,,1,16,2,
4116,,1,8,2,
4117,,1,8,2,
4118,,1,16,2,
4119,,1,15,2,
4120,,1,16,2,
4121,,1,8,2,
4122,,1,16,2,
4123,,1,8,2,
4124,,1,16,2,
4125,,1,16,2,
4126,,1,15,2,
4127,,1,22,2,
4128,,1,8,2,
4129,,1,22,2,
4130,,1,8,2,
4131,,1,8,2,24.0
4132,,1,15,2,0.899999976
4133,,1,8,2,
4134,,1,22,3,
4135,,1,22,4,
4136,,1,8,3,
4137,,1,8,3,
4138,,1,8,4,
4139,,1,16,4,
4140,,1,15,4,
4141,,1,8,3,
4142,,1,8,4,
4143,,1,8,4,
4144,,1,8,3,
4145,,1,8,4,
4146,,1,8,4,
4147,,1,16,13,
4148,,1,15,4,
4149,,1,8,3,
4150,,1,8,4,
4151,,1,8,4,
4152,,1,8,3,
4153,,1,8,4,
4154,,1,8,4,
4155,,1,8,3,
4156,,1,8,3,
4157,,1,8,3,
4158,,1,8,4,
4159,,1,8,4,
4160,,1,22,4,
4161,,1,16,4,29.75
4162,,1,15,4,8.05
4163,,1,8,4,
4164,,1,15,3,
4165,,1,8,4,
4166,,1,8,4,
4167,,1,8,4,
4168,,1,8,4,
4169,,1,8,3,
4170,,1,8,4,
4171,,1,16,4,30.0
4172,,1,8,4,-200.0
4173,,1,15,4,36.0
4174,,1,8,12,
4175,,1,15,26,
4176,,1,22,14,
4177,,1,8,12,
4178,,1,8,29,
4179,,1,8,6,4.0
4180,,1,16,2,
4181,,1,15,2,
4182,,1,15,2,
4183,,1,15,2,
4184,,1,8,4,
4185,,1,15,3,
4186,,1,16,12,
4187,,1,11,11,
4188,,1,11,6,
4189,,1,10,6,
4190,,1,11,39,
4191,,1,11,6,
4192,,1,10,6,
4193,,1,10,28,
4194,,1,11,6,
4195,,1,9,6,
4196,,1,10,6,
4197,,1,11,6,
4198,,1,10,6,
4199,,1,11,2,
4200,,1,9,2,
4201,,1,11,2,
4202,,1,10,2,
4203,,1,11,2,
4204,,1,11,2,
4205,,1,10,2,
4206,,1,9,2,
4207,,1,11,2,
4208,,1,9,2,
4209,,1,11,2,
4210,,1,11,2,
4211,,1,9,2,
4212,,1,9,2,
4213,,1,11,2,
4214,,1,10,2,
4215,,1,10,2,
4216,,1,11,2,
4217,,1,10,2,
4218,,1,10,2,
4219,,1,11,2,11.25
4220,,1,10,2,
4221,,1,9,2,
4222,,1,11,2,24.0
4223,,1,11,2,
4224,,1,11,2,
4225,,1,10,2,
4226,,1,10,4,26.0
4227,,1,11,3,
4228,,1,11,3,
4229,,1,9,4,
4230,,1,11,4,
4231,,1,10,3,
4232,,1,9,3,
4233,,1,10,4,
4234,,1,9,3,
4235,,1,11,3,
4236,,1,11,4,
4237,,1,10,4,
4238,,1,9,4,
4239,,1,9,4,
4240,,1,9,4,
4241,,1,11,3,
4242,,1,10,3,
4243,,1,11,3,
4244,,1,11,4,
4245,,1,11,4,
4246,,1,11,3,
4247,,1,11,4,
4248,,1,9,4,
4249,,1,11,4,
4250,,1,9,4,
4251,,1,9,4,
4252,,1,11,13,
4253,,1,11,3,0.0
4254,,1,11,4,28.0
4255,,1,11,4,20.0
4256,,1,10,4,
4257,,1,11,3,
4258,,1,11,3,
4259,,1,11,4,
4260,,1,10,14,
4261,,1,11,14,
4262,,1,9,14,
4263,,1,10,14,4.0
4264,,1,11,14,5.25
4265,,1,11,4,
4266,,1,10,13,
4267,,1,11,4,
4268,,1,11,13,
4269,,1,11,3,
4270,,1,11,3,
4271,,1,10,4,
4272,,1,10,4,
4273,,1,11,4,
4274,,1,10,3,
4275,,1,11,3,
4276,,1,11,4,
4277,,1,11,3,
4278,,1,11,4,
4279,,1,10,4,90.0
4280,,1,10,4,
4281,,1,10,14,
4282,,1,4,20,
4283,,1,4,6,
4284,,1,1,6,
4285,,1,5,6,0.0
4286,,1,5,6,
4287,,1,5,28,
4288,,1,1,12,
4289,,1,1,6,
4290,,1,1,6,
4291,,1,3,12,
4292,,1,2,6,
4293,,1,5,12,
4294,,1,2,6,
4295,,1,2,6,
4296,,1,3,6,
4297,,1,2,6,
4298,,1,4,6,
4299,,1,2,5,
4300,,1,3,2,
4301,,1,2,2,
4302,,1,2,2,
4303,,1,2,2,
4304,,1,2,2,
4305,,1,2,2,
4306,,1,2,2,
4307,,1,1,2,
4308,,1,5,2,
4309,,1,5,2,
4310,,1,4,2,
4311,,1,5,2,
4312,,1,1,2,
4313,,1,4,2,
4314,,1,4,2,
4315,,1,2,2,
4316,,1,4,2,
4317,,1,2,2,
4318,,1,5,2,
4319,,1,4,2,
4320,,1,3,2,
4321,,1,3,2,
4322,,1,5,2,
4323,,1,2,2,
4324,,1,2,2,
4325,,1,2,2,
4326,,1,5,2,
4327,,1,2,2,
4328,,1,2,2,
4329,,1,4,2,
4330,,1,5,2,
4331,,1,2,2,
4332,,1,4,2,
4333,,1,4,2,
4334,,1,2,4,
4335,,1,2,4,15.0
4336,,1,1,4,-60.75
4337,,1,5,4,-191.75
4338,,1,1,4,
4339,,1,4,3,
4340,,1,5,3,97.0
4341,,1,5,4,
4342,,1,4,4,98.0
4343,,1,2,4,
4344,,1,4,4,
4345,,1,4,4,
4346,,1,5,3,
4347,,1,3,3,
4348,,1,2,3,
4349,,1,2,4,
4350,,1,1,4,
4351,,1,1,4,
4352,,1,2,4,
4353,,1,1,4,
4354,,1,4,3,
4355,,1,2,3,
4356,,1,2,3,
4357,,1,4,4,
4358,,1,2,3,
4359,,1,4,4,55.0
4360,,1,2,4,
4361,,1,2,3,17.0
4362,,1,1,4,
4363,,1,3,4,
4364,,1,1,4,
4365,,1,3,4,
4366,,1,2,4,
4367,,1,3,4,4.0
4368,,1,5,3,
4369,,1,2,4,
4370,,1,5,4,
4371,,1,3,14,
4372,,1,2,12,
4373,,1,2,19,
4374,,1,5,18,
4375,,1,21,29,
4376,,1,1,6,
4377,,1,3,6,
4378,,1,2,6,
4379,,1,3,2,
4380,,1,1,2,
4381,,1,3,2,
4382,,1,2,2,
4383,,1,4,2,
4384,,1,4,2,
4385,,1,2,4,
4386,,1,4,4,
4387,,1,2,3,
4388,,1,3,4,
4389,,1,4,3,
4390,,1,5,3,
4391,,1,1,3,
4392,,1,1,4,
4393,,1,4,3,53.75
4394,,1,4,4,-41.5
4395,,1,4,13,
4396,,1,17,11,
4397,,1,6,35,
4398,,1,17,11,
4399,,1,17,20,
4400,,1,23,11,
4401,,1,6,6,
4402,,1,17,6,
4403,,1,18,6,
4404,,1,6,6,
4405,,1,23,5,
4406,,1,6,6,
4407,,1,6,6,
4408,,1,17,6,
4409,,1,7,6,
4410,,1,7,2,
4411,,1,23,2,
4412,,1,6,2,136.75
4413,,1,17,2,
4414,,1,23,2,
4415,,1,18,2,
4416,,1,6,2,
4417,,1,7,2,
4418,,1,17,2,
4419,,1,7,2,
4420,,1,7,2,
4421,,1,17,2,
4422,,1,23,2,
4423,,1,7,2,
4424,,1,17,2,
4425,,1,6,2,
4426,,1,6,2,
4427,,1,17,2,
4428,,1,23,2,
4429,,1,23,2,
4430,,1,7,2,
4431,,1,6,2,
4432,,1,17,3,
4433,,1,23,3,
4434,,1,7,4,
4435,,1,17,4,
4436,,1,7,4,
4437,,1,6,4,42.0
4438,,1,6,4,78.0
4439,,1,17,3,
4440,,1,7,3,
4441,,1,7,3,
4442,,1,23,4,
4443,,1,6,4,
4444,,1,7,4,
4445,,1,6,3,
4446,,1,17,4,
4447,,1,23,4,
4448,,1,7,4,
4449,,1,6,4,
4450,,1,17,4,24.0
4451,,1,6,4,90.0
4452,,1,17,3,
4453,,1,17,19,
4454,,1,7,12,
4455,,1,17,12,
4456,,1,7,18,
4457,,1,6,19,
4458,,1,6,18,
4459,,1,7,14,
4460,,1,17,12,
4461,,1,18,6,
4462,,1,6,6,
4463,,1,17,6,
4464,,1,6,4,
4465,,1,6,4,97.75
4466,,1,7,4,
4467,,2,14,6,-55.75
4468,,2,13,7,
4469,,2,20,4,
4470,,2,14,8,
4471,,2,14,8,
4472,,2,14,6,
4473,,2,19,2,
4474,,2,19,2,
4475,,2,13,7,
4476,,2,13,7,
4477,,2,13,7,
4478,,2,14,7,
4479,,2,14,7,
4480,,2,13,7,
4481,,2,13,7,
4482,,2,13,7,
4483,,2,13,7,
4484,,2,12,7,
4485,,2,13,7,
4486,,2,12,7,
4487,,2,13,7,
4488,,2,12,2,
4489,,2,13,2,
4490,,2,13,3,
4491,,2,13,8,
4492,,2,20,8,
4493,,2,20,8,
4494,,2,19,8,
4495,,2,19,8,
4496,,2,19,8,
4497,,2,15,9,
4498,,2,8,6,
4499,,2,8,2,
4500,,2,15,7,
4501,,2,8,4,
4502,,2,8,18,
4503,,2,15,8,
4504,,2,8,24,
4505,,2,15,8,
4506,,2,8,24,
4507,,2,15,9,
4508,,2,16,9,
4509,,2,16,10,
4510,,2,16,9,
4511,,2,15,9,
4512,,2,8,9,
4513,,2,15,9,
4514,,2,16,9,
4515,,2,8,10,
4516,,2,15,9,
4517,,2,15,9,
4518,,2,15,25,
4519,,2,22,6,29.0
4520,,2,8,6,
4521,,2,22,6,
4522,,2,8,6,
4523,,2,16,6,
4524,,2,16,21,
4525,,2,8,6,
4526,,2,8,6,
4527,,2,16,7,
4528,,2,15,2,
4529,,2,8,7,
4530,,2,22,7,34.75
4531,,2,15,7,43.75
4532,,2,15,7,
4533,,2,8,2,
4534,,2,16,2,
4535,,2,8,2,
4536,,2,8,7,
4537,,2,16,2,
4538,,2,15,7,
4539,,2,8,22,
4540,,2,8,7,
4541,,2,8,7,14.25
4542,,2,8,7,
4543,,2,8,7,
4544,,2,22,2,
4545,,2,8,2,
4546,,2,8,2,
4547,,2,22,2,
4548,,2,8,7,
4549,,2,15,2,
4550,,2,15,7,
4551,,2,8,7,
4552,,2,8,2,
4553,,2,22,2,
4554,,2,22,7,
4555,,2,16,7,
4556,,2,15,2,
4557,,2,16,7,
4558,,2,8,2,
4559,,2,8,7,
4560,,2,8,7,
4561,,2,8,2,
4562,,2,8,2,
4563,,2,16,7,
4564,,2,8,7,
4565,,2,8,7,
4566,,2,22,7,
4567,,2,15,7,
4568,,2,15,7,
4569,,2,8,2,
4570,,2,8,7,
4571,,2,22,7,
4572,,2,15,7,
4573,,2,22,7,
4574,,2,16,7,
4575,,2,16,7,
4576,,2,15,7,
4577,,2,8,7,
4578,,2,22,7,
4579,,2,16,22,
4580,,2,16,7,
4581,,2,16,4,24.75
4582,,2,15,4,
4583,,2,8,3,
4584,,2,15,4,
4585,,2,8,4,
4586,,2,8,4,
4587,,2,8,3,
4588,,2,15,3,
4589,,2,8,4,
4590,,2,22,4,5.05
4591,,2,8,4,-12.75
4592,,2,8,4,
4593,,2,8,4,
4594,,2,8,3,
4595,,2,8,3,
4596,,2,8,4,
4597,,2,8,8,
4598,,2,8,24,64.0
4599,,2,16,8,
4600,,2,15,8,
4601,,2,8,8,
4602,,2,8,8,
4603,,2,8,24,
4604,,2,15,24,
4605,,2,15,8,-57.0
4606,,2,15,24,
4607,,2,15,24,-57.0
4608,,2,8,24,
4609,,2,8,29,
4610,,2,15,24,
4611,,2,16,24,
4612,,2,16,24,
4613,,2,8,8,
4614,,2,8,24,
4615,,2,8,24,
4616,,2,15,24,
4617,,2,22,8,
4618,,2,15,8,
4619,,2,8,8,
4620,,2,8,24,
4621,,2,16,8,
4622,,2,8,8,
4623,,2,8,24,84.0
4624,,2,15,8,
4625,,2,15,8,
4626,,2,15,8,
4627,,1,23,3,
4628,,1,23,3,
4629,,1,18,19,
4630,,1,23,2,
4631,,1,17,2,
4632,,1,17,2,
4633,,1,23,4,
4634,,1,17,4,
4635,,1,23,4,
4636,,1,23,4,
4637,,1,6,4,
4638,,1,17,4,
4639,,1,7,4,
4640,,1,6,6,
4641,,1,6,13,20.25
4642,,1,17,19,
4643,,1,19,3,
4644,,1,12,29,
4645,,1,19,11,
4646,,1,19,6,
4647,,1,13,2,
4648,,1,14,2,
4649,,1,12,3,
4650,,1,19,4,
4651,,1,13,4,
4652,,1,12,4,
4653,,1,12,4,
4654,,1,19,3,
4655,,1,14,4,60.0
4656,,1,19,19,
4657,,1,14,12,13.05
4658,,1,12,2,
4659,,1,19,2,
4660,,1,20,2,
4661,,1,20,3,
4662,,1,12,3,
4663,,1,13,3,
4664,,1,12,4,
4665,,1,19,4,
4666,,1,8,6,
4667,,1,8,6,
4668,,1,16,6,
4669,,1,8,2,
4670,,1,8,27,
4671,,1,8,6,
4672,,1,8,6,
4673,,1,8,6,
4674,,1,15,6,
4675,,1,8,6,
4676,,1,8,6,
4677,,1,15,6,
4678,,1,8,2,
4679,,1,8,2,
4680,,1,8,2,
4681,,1,16,2,
4682,,1,15,2,
4683,,1,15,2,
4684,,1,8,2,
4685,,1,8,2,
4686,,1,8,2,
4687,,1,8,2,
4688,,1,8,2,
4689,,1,16,2,
4690,,1,8,2,
4691,,1,16,3,
4692,,1,8,4,
4693,,1,8,3,
4694,,1,15,4,
4695,,1,15,4,22.05
4696,,1,8,4,
4697,,1,8,3,
4698,,1,8,3,
4699,,1,22,18,
4700,,1,8,14,
4701,,1,16,6,
4702,,1,8,6,
4703,,1,16,6,
4704,,1,15,6,
4705,,1,8,6,
4706,,1,8,6,-41.0
4707,,1,8,2,
4708,,1,15,2,
4709,,1,8,2,
4710,,1,8,2,
4711,,1,22,2,
4712,,1,15,2,
4713,,1,16,2,
4714,,1,16,2,
4715,,1,8,2,
4716,,1,8,2,
4717,,1,8,2,
4718,,1,8,2,
4719,,1,22,2,
4720,,1,22,13,
4721,,1,16,4,
4722,,1,8,4,
4723,,1,8,4,
4724,,1,8,4,
4725,,1,15,4,
4726,,1,8,12,
4727,,1,15,18,
4728,,1,16,2,
4729,,1,16,2,
4730,,1,8,4,
4731,,1,8,4,
4732,,1,10,20,
4733,,1,11,6,
4734,,1,11,3,
4735,,1,11,3,
4736,,1,11,35,
4737,,1,10,28,
4738,,1,10,6,
4739,,1,10,6,
4740,,1,11,6,24.0
4741,,1,10,2,
4742,,1,11,2,
4743,,1,11,2,
4744,,1,11,2,
4745,,1,11,2,
4746,,1,10,4,-350.0
4747,,1,10,3,
4748,,1,11,3,
4749,,1,10,4,
4750,,1,10,4,
4751,,1,11,4,
4752,,1,11,3,
4753,,1,10,4,
4754,,1,11,3,
4755,,1,9,4,
4756,,1,9,4,
4757,,1,11,4,
4758,,1,10,4,
4759,,1,10,4,
4760,,1,11,14,
4761,,1,11,6,
4762,,1,9,6,
4763,,1,9,12,
4764,,1,11,12,
4765,,1,10,6,
4766,,1,9,2,
4767,,1,11,2,
4768,,1,9,2,
4769,,1,11,2,
4770,,1,11,2,
4771,,1,10,2,
4772,,1,9,2,
4773,,1,9,2,
4774,,1,9,4,
4775,,1,10,3,
4776,,1,11,4,
4777,,1,10,4,
4778,,1,11,3,12.25
4779,,1,10,4,
4780,,1,9,14,
4781,,1,11,18,
4782,,1,9,14,
4783,,1,11,6,
4784,,1,11,2,
4785,,1,11,3,
4786,,1,2,2,
4787,,1,4,4,
4788,,1,5,3,
4789,,1,5,4,42.0
4790,,1,5,19,
4791,,1,2,18,
4792,,1,5,6,
4793,,1,2,6,
4794,,1,4,6,0.0
4795,,1,21,2,
4796,,1,3,3,
4797,,1,3,4,
4798,,1,4,3,
4799,,1,5,4,
4800,,1,1,4,
4801,,1,2,4,
4802,,1,2,4,
4803,,1,3,3,
4804,,1,1,12,
4805,,1,2,6,
4806,,1,2,12,
4807,,1,4,6,
4808,,1,2,6,-218.75
4809,,1,3,12,
4810,,1,4,2,
4811,,1,4,2,
4812,,1,5,2,
4813,,1,2,2,
4814,,1,4,2,
4815,,1,2,2,
4816,,1,21,2,
4817,,1,1,3,
4818,,1,1,4,
4819,,1,3,3,
4820,,1,4,13,
4821,,1,4,4,
4822,,1,4,3,
4823,,1,21,4,
4824,,1,4,12,
4825,,1,4,2,
4826,,1,5,3,
4827,,1,5,13,
4828,,1,6,4,
4829,,1,17,4,
4830,,1,6,3,
4831,,1,6,3,
4832,,1,6,6,
4833,,1,17,2,
4834,,1,7,2,
4835,,1,6,4,57.0
4836,,1,17,3,
4837,,1,6,4,
4838,,1,23,4,
4839,,1,6,3,
4840,,1,6,4,
4841,,1,6,4,
4842,,1,6,3,
4843,,1,17,28,
4844,,1,6,2,
4845,,1,6,2,
4846,,1,23,2,
4847,,1,18,13,98.0
4848,,1,7,4,
4849,,1,17,13,
4850,,1,7,12,
4851,,1,6,14,
4852,,1,23,2,
4853,,1,6,2,
4854,,1,6,13,
4855,,1,17,4,
4856,,1,14,2,
4857,,1,12,2,
4858,,1,19,2,
4859,,1,13,2,
4860,,1,14,3,
4861,,1,19,4,102.0
4862,,1,12,6,
4863,,1,14,2,
4864,,1,19,2,
4865,,1,13,2,77.75
4866,,1,14,4,
4867,,1,14,3,
4868,,1,12,12,
4869,,1,15,2,
4870,,1,15,4,
4871,,1,8,3,
4872,,1,8,6,
4873,,1,15,6,
4874,,1,8,6,
4875,,1,8,12,
4876,,1,8,6,
4877,,1,8,6,
4878,,1,15,2,
4879,,1,8,2,
4880,,1,8,2,
4881,,1,15,2,
4882,200.0,1,16,2,
4883,614.0,1,16,2,
4884,1094.0,1,16,2,
4885,2110.0,1,16,2,
4886,3294.0,1,16,2,
4887,3408.0,1,16,2,
4888,3983.0,1,16,2,
4889,4265.0,1,16,2,
4890,4415.0,1,16,2,
4891,5082.0,1,16,2,
4892,,1,8,2,
4893,,1,16,2,
4894,,1,15,3,15.0
4895,,1,8,4,
4896,,1,22,4,
4897,,1,22,3,
4898,,1,8,4,
4899,,1,22,3,
4900,,1,8,4,
4901,,1,16,4,
4902,,1,8,12,
4903,,1,8,14,
4904,,1,22,6,49.0
4905,,1,8,6,
4906,,1,8,12,
4907,,1,8,6,
4908,,1,8,6,
4909,,1,16,2,
4910,,1,8,2,
4911,,1,8,2,
4912,,1,16,2,
4913,,1,16,2,
4914,,1,8,2,
4915,,1,8,2,
4916,,1,15,2,
4917,,1,8,2,
4918,,1,16,4,
4919,,1,8,4,
4920,,1,15,4,
4921,,1,8,4,
4922,,1,8,4,
4923,,1,8,4,
4924,,1,15,14,
4925,,1,15,18,
4926,,1,8,2,
4927,,1,8,4,
4928,,1,10,12,
4929,,1,9,2,
4930,,1,11,4,
4931,,1,11,4,
4932,,1,11,14,
4933,,1,11,6,
4934,,1,11,6,
4935,,1,11,6,
4936,,1,11,6,
4937,,1,11,6,
4938,,1,10,6,
4939,,1,11,2,
4940,,1,11,2,
4941,,1,10,2,
4942,,1,11,2,
4943,,1,10,2,
4944,,1,11,2,
4945,,1,10,2,
4946,,1,10,2,
4947,,1,10,2,
4948,,1,10,2,
4949,,1,10,2,
4950,,1,11,4,
4951,,1,10,4,
4952,,1,10,4,12.25
4953,,1,11,3,
4954,,1,9,4,
4955,,1,11,4,
4956,,1,10,3,
4957,,1,9,4,
4958,,1,11,4,
4959,,1,11,4,56.0
4960,,1,11,4,
4961,,1,9,19,
4962,,1,9,19,
4963,,1,11,11,
4964,,1,10,6,
4965,,1,11,6,
4966,,1,11,6,
4967,,1,11,6,
4968,,1,11,6,
4969,,1,9,2,
4970,,1,9,2,
4971,,1,11,2,
4972,,1,9,2,
4973,,1,8,6,
4974,,1,8,2,
4975,,1,8,2,
4976,,1,15,2,
4977,,1,22,2,
4978,,1,22,2,
4979,,1,8,2,
4980,,1,8,2,
4981,,1,15,2,
4982,,1,22,2,
4983,,1,8,2,
4984,,1,16,4,0.0
4985,,1,15,4,
4986,,1,8,4,12.0
4987,,1,15,4,
4988,,1,8,3,
4989,,1,8,4,
4990,,1,8,4,
4991,,1,8,4,
4992,,1,8,4,
4993,,1,8,3,
4994,,1,22,4,
4995,,1,22,14,
4996,,1,11,2,
4997,,1,10,4,
4998,,1,11,6,
4999,,1,10,12,
5000,,1,9,6,
5001,,1,10,2,
5002,,1,10,2,
5003,,1,10,2,
5004,,1,9,2,
5005,,1,11,2,
5006,,1,11,2,
5007,,1,11,2,
5008,,1,11,2,
5009,,1,10,2,
5010,,1,11,2,
5011,,1,11,2,
5012,,1,9,2,
5013,,1,10,2,
5014,,1,9,4,115.0
5015,,1,10,4,
5016,,1,10,4,60.0
5017,,1,11,4,
5018,,1,10,4,
5019,,1,11,4,
5020,,1,11,4,
5021,,1,11,4,22.05
5022,,1,10,3,
5023,,1,11,3,
5024,,1,11,4,
5025,,1,11,4,-75.0
5026,,1,11,18,
5027,,1,4,6,
5028,,1,3,6,
5029,,1,1,2,
5030,,1,5,2,
5031,,1,2,2,
5032,,1,1,2,
5033,,1,4,4,22.05
5034,,1,2,4,
5035,,1,2,4,
5036,,1,3,4,
5037,,1,5,3,-37.75
5038,,1,5,4,-357.0
5039,,1,4,4,
