date_id,date_time,full_date,day,month,year
4870,2015-09-17 11:22:00,2015-09-17,17,9,2015
4871,2016-10-24 14:08:00,2016-10-24,24,10,2016
4872,2017-09-22 00:53:00,2017-09-22,22,9,2017
4873,2015-09-21 09:58:00,2015-09-21,21,9,2015
4874,2016-09-19 02:27:00,2016-09-19,19,9,2016
4875,2015-08-24 21:55:00,2015-08-24,24,8,2015
4876,2017-10-18 18:00:00,2017-10-18,18,10,2017
4877,2015-08-28 10:00:00,2015-08-28,28,8,2015
4878,2017-10-23 17:07:00,2017-10-23,23,10,2017
4879,2017-07-13 17:58:00,2017-07-13,13,7,2017
4880,2017-10-25 06:37:00,2017-10-25,25,10,2017
4881,2015-08-27 13:19:00,2015-08-27,27,8,2015
4882,2017-07-13 13:46:00,2017-07-13,13,7,2017
4883,2015-07-16 02:52:00,2015-07-16,16,7,2015
4884,2017-07-13 12:43:00,2017-07-13,13,7,2017
4885,2017-10-19 10:28:00,2017-10-19,19,10,2017
4886,2017-10-19 16:47:00,2017-10-19,19,10,2017
4887,2017-10-19 16:26:00,2017-10-19,19,10,2017
4888,2017-07-22 20:56:00,2017-07-22,22,7,2017
4889,2015-06-18 00:27:00,2015-06-18,18,6,2015
4890,2015-06-18 21:29:00,2015-06-18,18,6,2015
4891,2015-06-17 11:30:00,2015-06-17,17,6,2015
4892,2017-08-19 07:14:00,2017-08-19,19,8,2017
4893,2015-08-23 20:20:00,2015-08-23,23,8,2015
4894,2015-10-15 07:07:00,2015-10-15,15,10,2015
4895,2016-11-17 12:42:00,2016-11-17,17,11,2016
4896,2015-06-26 08:09:00,2015-06-26,26,6,2015
4897,2015-08-26 15:57:00,2015-08-26,26,8,2015
4898,2015-07-28 10:55:00,2015-07-28,28,7,2015
4899,2015-06-23 22:42:00,2015-06-23,23,6,2015
4900,2015-08-14 22:37:00,2015-08-14,14,8,2015
4901,2017-09-16 10:00:00,2017-09-16,16,9,2017
4902,2017-04-15 01:27:00,2017-04-15,15,4,2017
4903,2017-04-19 06:21:00,2017-04-19,19,4,2017
4904,2017-06-13 08:33:00,2017-06-13,13,6,2017
4905,2017-05-18 00:11:00,2017-05-18,18,5,2017
4906,2017-02-23 17:28:00,2017-02-23,23,2,2017
4907,2017-06-16 11:10:00,2017-06-16,16,6,2017
4908,2017-03-21 01:19:00,2017-03-21,21,3,2017
4909,2015-01-21 10:28:00,2015-01-21,21,1,2015
4910,2015-04-24 02:49:00,2015-04-24,24,4,2015
4911,2017-02-23 13:37:00,2017-02-23,23,2,2017
4912,2015-02-17 03:36:00,2015-02-17,17,2,2015
4913,2017-02-24 17:17:00,2017-02-24,24,2,2017
4914,2017-04-23 01:26:00,2017-04-23,23,4,2017
4915,2015-01-15 13:59:00,2015-01-15,15,1,2015
4916,2015-01-28 15:54:00,2015-01-28,28,1,2015
4917,2017-04-18 10:44:00,2017-04-18,18,4,2017
4918,2015-04-23 15:57:00,2015-04-23,23,4,2015
4919,2015-03-19 08:07:00,2015-03-19,19,3,2015
4920,2017-04-23 00:23:00,2017-04-23,23,4,2017
4921,2017-01-20 15:25:00,2017-01-20,20,1,2017
4922,2015-02-18 21:18:00,2015-02-18,18,2,2015
4923,2015-03-26 05:50:00,2015-03-26,26,3,2015
4924,2015-02-15 12:01:00,2015-02-15,15,2,2015
4925,2017-06-13 04:00:00,2017-06-13,13,6,2017
4926,2017-01-27 02:37:00,2017-01-27,27,1,2017
4927,2017-04-24 14:14:00,2017-04-24,24,4,2017
4928,2017-02-17 04:31:00,2017-02-17,17,2,2017
4929,2017-04-14 02:20:00,2017-04-14,14,4,2017
4930,2015-01-19 21:20:00,2015-01-19,19,1,2015
4931,2017-11-20 23:45:00,2017-11-20,20,11,2017
4932,2017-11-20 09:02:00,2017-11-20,20,11,2017
4933,2017-11-19 05:21:00,2017-11-19,19,11,2017
4934,2016-02-16 19:34:00,2016-02-16,16,2,2016
4935,2016-11-23 00:47:00,2016-11-23,23,11,2016
4936,2017-12-14 05:08:00,2017-12-14,14,12,2017
4937,2017-12-15 12:19:00,2017-12-15,15,12,2017
4938,2017-12-21 14:46:00,2017-12-21,21,12,2017
4939,2017-12-22 22:18:00,2017-12-22,22,12,2017
4940,2017-12-18 02:41:00,2017-12-18,18,12,2017
4941,2016-11-17 22:30:00,2016-11-17,17,11,2016
4942,2015-11-13 18:07:00,2015-11-13,13,11,2015
4943,2017-11-24 20:14:00,2017-11-24,24,11,2017
4944,2016-02-20 23:04:00,2016-02-20,20,2,2016
4945,2016-01-13 14:42:00,2016-01-13,13,1,2016
4946,2015-12-18 21:24:00,2015-12-18,18,12,2015
4947,2017-12-22 07:35:00,2017-12-22,22,12,2017
4948,2016-10-18 02:14:00,2016-10-18,18,10,2016
4949,2016-01-26 12:46:00,2016-01-26,26,1,2016
4950,2016-02-18 23:46:00,2016-02-18,18,2,2016
4951,2016-09-16 15:35:00,2016-09-16,16,9,2016
4952,2017-12-21 23:52:00,2017-12-21,21,12,2017
4953,2017-11-24 04:28:00,2017-11-24,24,11,2017
4954,2017-12-21 16:10:00,2017-12-21,21,12,2017
4955,2016-01-25 05:35:00,2016-01-25,25,1,2016
4956,2017-11-14 23:24:00,2017-11-14,14,11,2017
4957,2017-11-17 13:25:00,2017-11-17,17,11,2017
4958,2017-11-17 06:45:00,2017-11-17,17,11,2017
4959,2017-11-17 00:27:00,2017-11-17,17,11,2017
4960,2017-11-15 16:34:00,2017-11-15,15,11,2017
4961,2017-11-13 14:07:00,2017-11-13,13,11,2017
4962,2017-11-17 23:34:00,2017-11-17,17,11,2017
4963,2015-12-25 14:33:00,2015-12-25,25,12,2015
4964,2015-11-23 17:45:00,2015-11-23,23,11,2015
4965,2015-12-22 23:30:00,2015-12-22,22,12,2015
4966,2016-12-27 21:24:00,2016-12-27,27,12,2016
4967,2016-01-22 12:25:00,2016-01-22,22,1,2016
4968,2017-11-25 05:42:00,2017-11-25,25,11,2017
4969,2018-01-18 03:52:00,2018-01-18,18,1,2018
4970,2018-01-25 12:05:00,2018-01-25,25,1,2018
4971,2018-01-22 00:00:00,2018-01-22,22,1,2018
4972,2017-11-27 23:33:00,2017-11-27,27,11,2017
4973,2018-01-25 14:53:00,2018-01-25,25,1,2018
4974,2016-05-26 17:40:00,2016-05-26,26,5,2016
4975,2016-05-17 17:51:00,2016-05-17,17,5,2016
4976,2016-08-15 02:19:00,2016-08-15,15,8,2016
4977,2016-07-28 17:03:00,2016-07-28,28,7,2016
4978,2016-06-20 17:28:00,2016-06-20,20,6,2016
4979,2016-08-21 18:46:00,2016-08-21,21,8,2016
4980,2016-08-17 21:14:00,2016-08-17,17,8,2016
4981,2016-07-19 06:02:00,2016-07-19,19,7,2016
4982,2016-04-24 01:57:00,2016-04-24,24,4,2016
4983,2016-06-17 09:14:00,2016-06-17,17,6,2016
4984,2016-06-22 03:48:00,2016-06-22,22,6,2016
4985,2016-06-15 13:26:00,2016-06-15,15,6,2016
4986,2016-07-20 05:30:00,2016-07-20,20,7,2016
4987,2016-04-20 17:01:00,2016-04-20,20,4,2016
4988,2016-06-19 13:26:00,2016-06-19,19,6,2016
4989,2016-06-20 08:00:00,2016-06-20,20,6,2016
4990,2016-10-19 02:45:00,2016-10-19,19,10,2016
4991,2017-08-26 20:43:00,2017-08-26,26,8,2017
4992,2015-07-13 01:18:00,2015-07-13,13,7,2015
4993,2017-08-28 20:00:00,2017-08-28,28,8,2017
4994,2017-08-21 06:11:00,2017-08-21,21,8,2017
4995,2015-06-17 12:33:00,2015-06-17,17,6,2015
4996,2015-04-14 07:02:00,2015-04-14,14,4,2015
4997,2017-01-21 23:59:00,2017-01-21,21,1,2017
4998,2017-03-17 03:04:00,2017-03-17,17,3,2017
4999,2015-05-20 19:14:00,2015-05-20,20,5,2015
5000,2016-11-26 17:46:00,2016-11-26,26,11,2016
5001,2016-10-19 04:30:00,2016-10-19,19,10,2016
5002,2016-08-13 14:56:00,2016-08-13,13,8,2016
5003,2016-04-18 14:55:00,2016-04-18,18,4,2016
5004,2017-01-16 03:30:00,2017-01-16,16,1,2017
5005,2016-10-23 11:30:00,2016-10-23,23,10,2016
5006,2017-08-18 11:16:00,2017-08-18,18,8,2017
5007,2015-08-20 02:18:00,2015-08-20,20,8,2015
5008,2015-08-26 17:42:00,2015-08-26,26,8,2015
5009,2015-07-16 14:26:00,2015-07-16,16,7,2015
5010,2015-06-19 08:20:00,2015-06-19,19,6,2015
5011,2017-08-25 10:23:00,2017-08-25,25,8,2017
5012,2015-01-24 10:18:00,2015-01-24,24,1,2015
5013,2015-05-13 18:02:00,2015-05-13,13,5,2015
5014,2017-02-13 12:55:00,2017-02-13,13,2,2017
5015,2017-04-22 12:29:00,2017-04-22,22,4,2017
5016,2017-03-27 09:22:00,2017-03-27,27,3,2017
5017,2016-03-22 03:55:00,2016-03-22,22,3,2016
5018,2016-11-21 23:54:00,2016-11-21,21,11,2016
5019,2016-03-21 07:36:00,2016-03-21,21,3,2016
5020,2016-04-23 11:56:00,2016-04-23,23,4,2016
5021,2016-06-23 05:43:00,2016-06-23,23,6,2016
5022,2016-10-29 20:15:00,2016-10-29,29,10,2016
5023,2017-05-27 13:18:00,2017-05-27,27,5,2017
5024,2015-12-15 18:46:00,2015-12-15,15,12,2015
5025,2016-11-28 00:57:00,2016-11-28,28,11,2016
5026,2016-01-29 23:47:00,2016-01-29,29,1,2016
5027,2016-04-27 17:53:00,2016-04-27,27,4,2016
5028,2016-08-23 10:43:00,2016-08-23,23,8,2016
5029,2016-07-20 19:52:00,2016-07-20,20,7,2016
5030,2016-07-17 19:00:00,2016-07-17,17,7,2016
5031,2016-09-16 21:11:00,2016-09-16,16,9,2016
5032,2015-08-14 00:12:00,2015-08-14,14,8,2015
5033,2015-07-23 06:11:00,2015-07-23,23,7,2015
5034,2017-03-22 19:00:00,2017-03-22,22,3,2017
5035,2015-11-18 06:22:00,2015-11-18,18,11,2015
5036,2016-05-25 19:36:00,2016-05-25,25,5,2016
5037,2016-10-13 16:04:00,2016-10-13,13,10,2016
5038,2016-10-26 13:26:00,2016-10-26,26,10,2016
5039,2016-10-20 01:10:00,2016-10-20,20,10,2016
5040,2016-12-20 02:40:00,2016-12-20,20,12,2016
5041,2016-09-18 22:56:00,2016-09-18,18,9,2016
5042,2016-09-23 16:06:00,2016-09-23,23,9,2016
5043,2016-09-18 22:14:00,2016-09-18,18,9,2016
5044,2016-10-20 20:48:00,2016-10-20,20,10,2016
5045,2016-12-15 00:03:00,2016-12-15,15,12,2016
5046,2016-09-22 20:29:00,2016-09-22,22,9,2016
5047,2016-10-27 12:54:00,2016-10-27,27,10,2016
5048,2016-12-29 03:11:00,2016-12-29,29,12,2016
5049,2016-12-24 04:46:00,2016-12-24,24,12,2016
5050,2016-12-14 15:38:00,2016-12-14,14,12,2016
5051,2016-12-25 05:17:00,2016-12-25,25,12,2016
5052,2016-10-18 14:08:00,2016-10-18,18,10,2016
5053,2016-12-17 16:09:00,2016-12-17,17,12,2016
5054,2017-01-16 18:13:00,2017-01-16,16,1,2017
5055,2016-11-20 19:52:00,2016-11-20,20,11,2016
5056,2016-09-23 21:00:00,2016-09-23,23,9,2016
5057,2016-11-19 20:45:00,2016-11-19,19,11,2016
5058,2016-09-26 19:04:00,2016-09-26,26,9,2016
5059,2016-11-22 04:48:00,2016-11-22,22,11,2016
5060,2016-11-28 06:12:00,2016-11-28,28,11,2016
5061,2016-10-16 11:20:00,2016-10-16,16,10,2016
5062,2016-09-15 04:12:00,2016-09-15,15,9,2016
5063,2016-12-22 19:50:00,2016-12-22,22,12,2016
5064,2017-10-14 05:45:00,2017-10-14,14,10,2017
5065,2017-10-27 06:16:00,2017-10-27,27,10,2017
5066,2017-10-16 20:28:00,2017-10-16,16,10,2017
5067,2017-10-14 10:18:00,2017-10-14,14,10,2017
5068,2017-10-27 04:30:00,2017-10-27,27,10,2017
5069,2017-10-27 16:46:00,2017-10-27,27,10,2017
5070,2017-10-17 01:01:00,2017-10-17,17,10,2017
5071,2017-10-16 17:19:00,2017-10-16,16,10,2017
5072,2017-10-27 02:45:00,2017-10-27,27,10,2017
5073,2017-10-16 16:37:00,2017-10-16,16,10,2017
5074,2017-10-17 16:47:00,2017-10-17,17,10,2017
5075,2017-10-16 09:15:00,2017-10-16,16,10,2017
5076,2017-10-26 05:44:00,2017-10-26,26,10,2017
5077,2015-07-25 10:23:00,2015-07-25,25,7,2015
5078,2017-08-15 08:17:00,2017-08-15,15,8,2017
5079,2016-10-14 12:24:00,2016-10-14,14,10,2016
5080,2017-07-23 18:18:00,2017-07-23,23,7,2017
5081,2017-08-15 04:26:00,2017-08-15,15,8,2017
5082,2017-09-21 17:52:00,2017-09-21,21,9,2017
5083,2015-09-13 20:08:00,2015-09-13,13,9,2015
5084,2015-09-13 13:28:00,2015-09-13,13,9,2015
5085,2017-08-13 17:45:00,2017-08-13,13,8,2017
5086,2015-07-25 08:38:00,2015-07-25,25,7,2015
5087,2017-09-19 09:28:00,2017-09-19,19,9,2017
5088,2015-09-27 13:27:00,2015-09-27,27,9,2015
5089,2015-10-14 09:45:00,2015-10-14,14,10,2015
5090,2017-09-23 17:52:00,2017-09-23,23,9,2017
5091,2015-09-20 02:05:00,2015-09-20,20,9,2015
5092,2017-09-15 17:11:00,2017-09-15,15,9,2017
5093,2017-07-25 21:48:00,2017-07-25,25,7,2017
5094,2015-03-24 06:11:00,2015-03-24,24,3,2015
5095,2015-02-17 20:25:00,2015-02-17,17,2,2015
5096,2015-02-16 17:06:00,2015-02-16,16,2,2015
5097,2017-03-13 08:20:00,2017-03-13,13,3,2017
5098,2015-03-24 19:09:00,2015-03-24,24,3,2015
5099,2017-03-18 17:36:00,2017-03-18,18,3,2017
5100,2015-01-22 19:24:00,2015-01-22,22,1,2015
5101,2015-05-18 13:17:00,2015-05-18,18,5,2015
5102,2015-12-13 09:40:00,2015-12-13,13,12,2015
5103,2016-03-16 01:29:00,2016-03-16,16,3,2016
5104,2016-02-13 09:35:00,2016-02-13,13,2,2016
5105,2016-02-22 10:48:00,2016-02-22,22,2,2016
5106,2016-10-15 16:25:00,2016-10-15,15,10,2016
5107,2016-11-24 13:34:00,2016-11-24,24,11,2016
5108,2016-12-13 13:43:00,2016-12-13,13,12,2016
5109,2016-03-23 05:51:00,2016-03-23,23,3,2016
5110,2015-12-22 00:43:00,2015-12-22,22,12,2015
5111,2016-12-13 06:42:00,2016-12-13,13,12,2016
5112,2016-01-21 13:39:00,2016-01-21,21,1,2016
5113,2016-11-24 23:01:00,2016-11-24,24,11,2016
5114,2016-02-17 17:59:00,2016-02-17,17,2,2016
5115,2015-12-21 05:06:00,2015-12-21,21,12,2015
5116,2015-12-24 11:56:00,2015-12-24,24,12,2015
5117,2016-01-20 00:09:00,2016-01-20,20,1,2016
5118,2016-08-27 15:37:00,2016-08-27,27,8,2016
5119,2016-10-29 11:30:00,2016-10-29,29,10,2016
5120,2015-12-18 18:15:00,2015-12-18,18,12,2015
5121,2017-01-15 16:18:00,2017-01-15,15,1,2017
5122,2015-11-15 23:01:00,2015-11-15,15,11,2015
5123,2016-01-17 01:44:00,2016-01-17,17,1,2016
5124,2015-11-15 04:27:00,2015-11-15,15,11,2015
5125,2016-01-16 00:52:00,2016-01-16,16,1,2016
5126,2017-01-15 07:32:00,2017-01-15,15,1,2017
5127,2016-11-27 11:17:00,2016-11-27,27,11,2016
5128,2015-12-16 21:45:00,2015-12-16,16,12,2015
5129,2016-03-26 02:52:00,2016-03-26,26,3,2016
5130,2015-10-24 17:06:00,2015-10-24,24,10,2015
5131,2016-02-25 03:15:00,2016-02-25,25,2,2016
5132,2016-01-27 21:42:00,2016-01-27,27,1,2016
5133,2016-02-26 17:27:00,2016-02-26,26,2,2016
5134,2016-02-23 19:23:00,2016-02-23,23,2,2016
5135,2016-02-23 02:55:00,2016-02-23,23,2,2016
5136,2016-09-20 22:56:00,2016-09-20,20,9,2016
5137,2016-12-13 20:43:00,2016-12-13,13,12,2016
5138,2016-10-17 02:24:00,2016-10-17,17,10,2016
5139,2015-12-15 05:07:00,2015-12-15,15,12,2015
5140,2016-09-17 14:42:00,2016-09-17,17,9,2016
5141,2016-03-22 08:29:00,2016-03-22,22,3,2016
5142,2016-01-17 12:36:00,2016-01-17,17,1,2016
5143,2016-09-15 15:25:00,2016-09-15,15,9,2016
5144,2016-03-25 13:54:00,2016-03-25,25,3,2016
5145,2016-10-22 16:56:00,2016-10-22,22,10,2016
5146,2015-12-25 18:25:00,2015-12-25,25,12,2015
5147,2015-12-27 19:27:00,2015-12-27,27,12,2015
5148,2015-12-13 10:01:00,2015-12-13,13,12,2015
5149,2016-03-19 15:40:00,2016-03-19,19,3,2016
5150,2015-12-17 21:34:00,2015-12-17,17,12,2015
5151,2016-02-19 01:10:00,2016-02-19,19,2,2016
5152,2015-10-25 03:15:00,2015-10-25,25,10,2015
5153,2015-11-14 05:20:00,2015-11-14,14,11,2015
5154,2016-12-14 18:05:00,2016-12-14,14,12,2016
5155,2016-02-14 10:27:00,2016-02-14,14,2,2016
5156,2017-01-14 07:43:00,2017-01-14,14,1,2017
5157,2016-12-16 08:59:00,2016-12-16,16,12,2016
5158,2016-02-21 15:11:00,2016-02-21,21,2,2016
5159,2015-12-14 23:30:00,2015-12-14,14,12,2015
5160,2016-02-17 14:08:00,2016-02-17,17,2,2016
5161,2015-11-22 00:25:00,2015-11-22,22,11,2015
5162,2016-09-14 07:32:00,2016-09-14,14,9,2016
5163,2016-02-19 07:07:00,2016-02-19,19,2,2016
5164,2016-01-25 03:08:00,2016-01-25,25,1,2016
5165,2016-07-19 13:02:00,2016-07-19,19,7,2016
5166,2016-06-16 13:16:00,2016-06-16,16,6,2016
5167,2016-08-18 07:45:00,2016-08-18,18,8,2016
5168,2016-06-19 03:58:00,2016-06-19,19,6,2016
5169,2016-07-17 13:45:00,2016-07-17,17,7,2016
5170,2016-08-18 22:48:00,2016-08-18,18,8,2016
5171,2016-08-25 07:33:00,2016-08-25,25,8,2016
5172,2016-05-16 07:52:00,2016-05-16,16,5,2016
5173,2016-08-24 19:39:00,2016-08-24,24,8,2016
5174,2016-07-13 16:12:00,2016-07-13,13,7,2016
5175,2016-08-17 05:07:00,2016-08-17,17,8,2016
5176,2016-08-16 23:10:00,2016-08-16,16,8,2016
5177,2016-08-23 12:28:00,2016-08-23,23,8,2016
5178,2016-07-22 02:42:00,2016-07-22,22,7,2016
5179,2016-06-22 18:09:00,2016-06-22,22,6,2016
5180,2016-06-26 02:23:00,2016-06-26,26,6,2016
5181,2016-05-27 19:36:00,2016-05-27,27,5,2016
5182,2016-08-15 13:32:00,2016-08-15,15,8,2016
5183,2016-07-28 12:09:00,2016-07-28,28,7,2016
5184,2016-08-25 15:16:00,2016-08-25,25,8,2016
5185,2016-07-26 21:58:00,2016-07-26,26,7,2016
5186,2016-04-25 03:10:00,2016-04-25,25,4,2016
5187,2016-04-17 13:21:00,2016-04-17,17,4,2016
5188,2016-04-21 07:02:00,2016-04-21,21,4,2016
5189,2016-05-23 06:17:00,2016-05-23,23,5,2016
5190,2016-04-25 11:56:00,2016-04-25,25,4,2016
5191,2016-05-13 18:34:00,2016-05-13,13,5,2016
5192,2016-08-22 09:29:00,2016-08-22,22,8,2016
5193,2016-04-19 09:08:00,2016-04-19,19,4,2016
5194,2016-04-19 05:17:00,2016-04-19,19,4,2016
5195,2016-05-19 17:51:00,2016-05-19,19,5,2016
5196,2016-05-20 21:11:00,2016-05-20,20,5,2016
5197,2016-07-25 10:35:00,2016-07-25,25,7,2016
5198,2016-06-19 00:49:00,2016-06-19,19,6,2016
5199,2016-10-23 23:25:00,2016-10-23,23,10,2016
5200,2016-09-15 13:19:00,2016-09-15,15,9,2016
5201,2016-10-14 02:14:00,2016-10-14,14,10,2016
5202,2016-09-24 01:55:00,2016-09-24,24,9,2016
5203,2016-11-20 01:39:00,2016-11-20,20,11,2016
5204,2016-12-15 08:48:00,2016-12-15,15,12,2016
5205,2017-10-29 07:39:00,2017-10-29,29,10,2017
5206,2017-10-13 16:05:00,2017-10-13,13,10,2017
5207,2017-10-15 03:07:00,2017-10-15,15,10,2017
5208,2015-07-16 13:44:00,2015-07-16,16,7,2015
5209,2015-08-19 23:30:00,2015-08-19,19,8,2015
5210,2015-09-18 04:32:00,2015-09-18,18,9,2015
5211,2015-06-17 01:20:00,2015-06-17,17,6,2015
5212,2015-08-25 18:56:00,2015-08-25,25,8,2015
5213,2015-08-23 02:49:00,2015-08-23,23,8,2015
5214,2015-09-20 17:51:00,2015-09-20,20,9,2015
5215,2015-10-19 01:31:00,2015-10-19,19,10,2015
5216,2017-08-13 01:38:00,2017-08-13,13,8,2017
5217,2015-10-23 01:09:00,2015-10-23,23,10,2015
5218,2017-09-15 08:25:00,2017-09-15,15,9,2017
5219,2015-10-15 11:41:00,2015-10-15,15,10,2015
5220,2015-09-27 20:28:00,2015-09-27,27,9,2015
5221,2017-06-26 01:00:00,2017-06-26,26,6,2017
5222,2017-07-28 07:37:00,2017-07-28,28,7,2017
5223,2017-06-24 13:37:00,2017-06-24,24,6,2017
5224,2017-09-14 23:40:00,2017-09-14,14,9,2017
5225,2017-06-19 16:15:00,2017-06-19,19,6,2017
5226,2017-08-24 17:13:00,2017-08-24,24,8,2017
5227,2017-08-26 15:27:00,2017-08-26,26,8,2017
5228,2017-09-19 03:31:00,2017-09-19,19,9,2017
5229,2016-11-19 08:08:00,2016-11-19,19,11,2016
5230,2015-08-15 04:14:00,2015-08-15,15,8,2015
5231,2015-07-26 22:08:00,2015-07-26,26,7,2015
5232,2015-08-15 05:38:00,2015-08-15,15,8,2015
5233,2017-02-21 23:46:00,2017-02-21,21,2,2017
5234,2015-01-28 14:30:00,2015-01-28,28,1,2015
5235,2017-06-14 20:17:00,2017-06-14,14,6,2017
5236,2015-05-18 19:15:00,2015-05-18,18,5,2015
5237,2017-05-18 02:59:00,2017-05-18,18,5,2017
5238,2015-05-24 09:47:00,2015-05-24,24,5,2015
5239,2015-04-17 20:52:00,2015-04-17,17,4,2015
5240,2017-05-19 06:19:00,2017-05-19,19,5,2017
5241,2015-02-21 01:30:00,2015-02-21,21,2,2015
5242,2015-03-29 21:46:00,2015-03-29,29,3,2015
5243,2017-01-27 15:34:00,2017-01-27,27,1,2017
5244,2015-01-21 01:01:00,2015-01-21,21,1,2015
5245,2015-05-26 05:13:00,2015-05-26,26,5,2015
5246,2017-02-13 19:14:00,2017-02-13,13,2,2017
5247,2017-02-13 18:32:00,2017-02-13,13,2,2017
5248,2015-01-22 13:06:00,2015-01-22,22,1,2015
5249,2015-03-24 13:32:00,2015-03-24,24,3,2015
5250,2017-01-25 15:14:00,2017-01-25,25,1,2017
5251,2017-04-19 17:34:00,2017-04-19,19,4,2017
5252,2017-01-20 23:49:00,2017-01-20,20,1,2017
5253,2015-03-29 05:18:00,2015-03-29,29,3,2015
5254,2017-12-25 02:51:00,2017-12-25,25,12,2017
5255,2017-12-21 08:07:00,2017-12-21,21,12,2017
5256,2017-12-24 18:26:00,2017-12-24,24,12,2017
5257,2017-11-20 03:46:00,2017-11-20,20,11,2017
5258,2017-11-20 20:14:00,2017-11-20,20,11,2017
5259,2015-12-16 02:08:00,2015-12-16,16,12,2015
5260,2016-01-26 21:31:00,2016-01-26,26,1,2016
5261,2015-11-22 14:26:00,2015-11-22,22,11,2015
5262,2017-12-29 08:48:00,2017-12-29,29,12,2017
5263,2017-12-29 01:47:00,2017-12-29,29,12,2017
5264,2016-09-18 07:31:00,2016-09-18,18,9,2016
5265,2017-11-16 22:42:00,2017-11-16,16,11,2017
5266,2016-01-14 23:38:00,2016-01-14,14,1,2016
5267,2017-12-16 13:33:00,2017-12-16,16,12,2017
5268,2017-12-19 11:58:00,2017-12-19,19,12,2017
5269,2018-01-22 12:37:00,2018-01-22,22,1,2018
5270,2017-11-26 04:07:00,2017-11-26,26,11,2017
5271,2017-11-27 22:51:00,2017-11-27,27,11,2017
5272,2018-01-25 08:35:00,2018-01-25,25,1,2018
5273,2016-06-18 11:51:00,2016-06-18,18,6,2016
5274,2016-04-27 11:14:00,2016-04-27,27,4,2016
5275,2016-05-28 02:36:00,2016-05-28,28,5,2016
5276,2016-09-22 22:56:00,2016-09-22,22,9,2016
5277,2016-07-19 02:32:00,2016-07-19,19,7,2016
5278,2016-06-16 11:10:00,2016-06-16,16,6,2016
5279,2016-04-15 07:45:00,2016-04-15,15,4,2016
5280,2017-01-14 23:50:00,2017-01-14,14,1,2017
5281,2017-08-22 22:07:00,2017-08-22,22,8,2017
5282,2017-07-26 08:19:00,2017-07-26,26,7,2017
5283,2015-02-13 17:37:00,2015-02-13,13,2,2015
5284,2017-02-15 13:58:00,2017-02-15,15,2,2017
5285,2015-02-26 02:22:00,2015-02-26,26,2,2015
5286,2015-11-13 18:28:00,2015-11-13,13,11,2015
5287,2016-04-24 02:18:00,2016-04-24,24,4,2016
5288,2016-04-21 14:44:00,2016-04-21,21,4,2016
5289,2016-12-18 08:37:00,2016-12-18,18,12,2016
5290,2016-11-27 10:56:00,2016-11-27,27,11,2016
5291,2015-05-26 04:31:00,2015-05-26,26,5,2015
5292,2017-05-21 22:04:00,2017-05-21,21,5,2017
5293,2015-03-16 20:55:00,2015-03-16,16,3,2015
5294,2015-03-23 17:13:00,2015-03-23,23,3,2015
5295,2016-10-22 05:22:00,2016-10-22,22,10,2016
5296,2015-11-23 21:57:00,2015-11-23,23,11,2015
5297,2016-11-15 19:42:00,2016-11-15,15,11,2016
5298,2016-02-18 17:06:00,2016-02-18,18,2,2016
5299,2015-10-14 20:37:00,2015-10-14,14,10,2015
5300,2015-09-17 10:19:00,2015-09-17,17,9,2015
5301,2015-06-14 00:49:00,2015-06-14,14,6,2015
5302,2017-03-22 14:27:00,2017-03-22,22,3,2017
5303,2016-12-14 06:32:00,2016-12-14,14,12,2016
5304,2016-08-23 15:37:00,2016-08-23,23,8,2016
5305,2016-05-17 04:33:00,2016-05-17,17,5,2016
5306,2016-10-26 14:50:00,2016-10-26,26,10,2016
5307,2017-01-14 09:49:00,2017-01-14,14,1,2017
5308,2015-07-24 12:19:00,2015-07-24,24,7,2015
5309,2017-07-19 19:43:00,2017-07-19,19,7,2017
5310,2016-09-21 09:27:00,2016-09-21,21,9,2016
5311,2017-07-22 22:41:00,2017-07-22,22,7,2017
5312,2015-09-20 05:56:00,2015-09-20,20,9,2015
5313,2015-08-29 03:31:00,2015-08-29,29,8,2015
5314,2015-03-28 17:44:00,2015-03-28,28,3,2015
5315,2015-02-25 05:00:00,2015-02-25,25,2,2015
5316,2015-03-30 04:04:00,2015-03-30,30,3,2015
5317,2015-05-19 02:15:00,2015-05-19,19,5,2015
5318,2017-05-15 05:58:00,2017-05-15,15,5,2017
5319,2017-02-18 15:12:00,2017-02-18,18,2,2017
5320,2017-12-26 13:11:00,2017-12-26,26,12,2017
5321,2017-12-26 14:14:00,2017-12-26,26,12,2017
5322,2016-01-14 12:47:00,2016-01-14,14,1,2016
5323,2015-10-29 12:00:00,2015-10-29,29,10,2015
5324,2016-02-21 06:46:00,2016-02-21,21,2,2016
5325,2016-03-30 21:26:00,2016-03-30,30,3,2016
5326,2016-09-24 00:52:00,2016-09-24,24,9,2016
5327,2016-09-22 14:32:00,2016-09-22,22,9,2016
5328,2015-11-16 15:50:00,2015-11-16,16,11,2015
5329,2016-05-30 19:04:00,2016-05-30,30,5,2016
5330,2016-06-21 10:17:00,2016-06-21,21,6,2016
5331,2016-07-23 08:29:00,2016-07-23,23,7,2016
5332,2016-07-14 00:37:00,2016-07-14,14,7,2016
5333,2016-07-16 11:49:00,2016-07-16,16,7,2016
5334,2017-09-26 18:23:00,2017-09-26,26,9,2017
5335,2015-05-20 06:59:00,2015-05-20,20,5,2015
